state_key,loss,n_cycles,step_fraction,decay_factor,beta,loss_type,huber_delta,relative_floor_frac,relative_floor_abs,fake_data
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__none|canopy__none|photo__increase|temp_inhib__narrow_optimum|temp_dev__increase|biomass__higher_resp_cost,1.5947933917468144,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__none|canopy__none|photo__lower_sensitivity|temp_inhib__widen_optimum|temp_dev__decrease|biomass__lower_sensitivity,0.7311862296667996,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__higher_resp_cost|canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_sensitivity,1.164677548950818,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__higher_resp_cost|canopy__decrease|photo__higher_sensitivity|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_sensitivity,1.0834687808609027,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__higher_resp_cost|canopy__increase|photo__lower_sensitivity|temp_inhib__none|temp_dev__none|biomass__none,1.5358138937222598,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__higher_resp_cost|canopy__none|photo__lower_sensitivity|temp_inhib__shift_cold|temp_dev__decrease|biomass__more_veg_growth,0.8255243999227354,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__higher_sensitivity|canopy__none|photo__none|temp_inhib__widen_optimum|temp_dev__increase|biomass__none,2.650940765047096,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__lower_resp_cost|canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__none,1.0386345748017665,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__lower_resp_cost|canopy__decrease|photo__lower_sensitivity|temp_inhib__shift_cold|temp_dev__none|biomass__none,1.3899837482135389,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__lower_resp_cost|canopy__increase|photo__decrease|temp_inhib__none|temp_dev__increase|biomass__more_fruit_growth,2.8583890133636785,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__narrow_optimum|temp_dev__none|biomass__lower_sensitivity|canopy__increase|photo__increase|temp_inhib__none|temp_dev__increase|biomass__more_fruit_growth,2.7560642653796488,2,0.15,0.5,,absolute_relative,1.0,0.05,1e-06,0
