state_key,loss,n_cycles,step_fraction,decay_factor,beta,loss_type,huber_delta,relative_floor_frac,relative_floor_abs,fake_data
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__none|canopy__increase|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__more_fruit_growth,0.7407964761894146,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__none|canopy__increase|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__more_veg_growth,0.5682125975355917,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__none|canopy__none|photo__increase|temp_inhib__shift_cold|temp_dev__none|biomass__higher_sensitivity,0.8300103801464251,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__higher_resp_cost|canopy__decrease|photo__higher_sensitivity|temp_inhib__narrow_optimum|temp_dev__increase|biomass__higher_resp_cost,0.6293888234389952,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__higher_resp_cost|canopy__increase|photo__lower_sensitivity|temp_inhib__shift_warm|temp_dev__none|biomass__lower_resp_cost,1.409056982081771,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__lower_resp_cost|canopy__decrease|photo__higher_sensitivity|temp_inhib__none|temp_dev__higher_sensitivity|biomass__lower_sensitivity,1.872772194237024,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__lower_resp_cost|canopy__increase|photo__none|temp_inhib__shift_cold|temp_dev__increase|biomass__none,0.7769180689208715,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__lower_resp_cost|canopy__none|photo__higher_sensitivity|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__higher_resp_cost,0.8053021124545553,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__lower_sensitivity|canopy__increase|photo__increase|temp_inhib__narrow_optimum|temp_dev__increase|biomass__more_fruit_growth,0.8959446228430418,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__lower_sensitivity|canopy__none|photo__increase|temp_inhib__narrow_optimum|temp_dev__none|biomass__lower_resp_cost,0.6455673566787051,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__lower_sensitivity|canopy__none|photo__none|temp_inhib__none|temp_dev__decrease|biomass__higher_resp_cost,0.5507605238958694,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__more_veg_growth|canopy__increase|photo__none|temp_inhib__shift_cold|temp_dev__increase|biomass__none,0.4483695513014081,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__more_veg_growth|canopy__none|photo__higher_sensitivity|temp_inhib__none|temp_dev__higher_sensitivity|biomass__lower_sensitivity,0.8197733722839384,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__more_veg_growth|canopy__none|photo__lower_sensitivity|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_resp_cost,0.5363472334806154,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__none|canopy__increase|photo__none|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_sensitivity,0.7351418454127331,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_resp_cost|canopy__decrease|photo__decrease|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__more_veg_growth,0.7929103470225304,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_resp_cost|canopy__decrease|photo__increase|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__lower_resp_cost,0.906711825746624,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_resp_cost|canopy__decrease|photo__none|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__more_veg_growth,0.9389435203431904,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_resp_cost|canopy__increase|photo__increase|temp_inhib__none|temp_dev__none|biomass__more_fruit_growth,0.8122270287130616,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_resp_cost|canopy__increase|photo__none|temp_inhib__none|temp_dev__increase|biomass__higher_resp_cost,1.334129152874521,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_sensitivity|canopy__decrease|photo__increase|temp_inhib__widen_optimum|temp_dev__increase|biomass__more_veg_growth,1.3630156689378072,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_sensitivity|canopy__increase|photo__none|temp_inhib__none|temp_dev__decrease|biomass__more_veg_growth,0.9732892089808612,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__lower_resp_cost|canopy__decrease|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__more_veg_growth,0.8943122006934886,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__lower_resp_cost|canopy__none|photo__increase|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_resp_cost,0.9590008927484044,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__lower_sensitivity|canopy__decrease|photo__none|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__more_veg_growth,0.8642008773716102,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__lower_sensitivity|canopy__increase|photo__none|temp_inhib__narrow_optimum|temp_dev__increase|biomass__higher_sensitivity,1.5978191838796325,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__lower_sensitivity|canopy__none|photo__none|temp_inhib__widen_optimum|temp_dev__higher_sensitivity|biomass__lower_sensitivity,1.191847739300425,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__more_fruit_growth|canopy__decrease|photo__decrease|temp_inhib__none|temp_dev__increase|biomass__more_veg_growth,2.290235227987974,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__more_fruit_growth|canopy__none|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__none|biomass__lower_sensitivity,0.7135762835378175,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__more_veg_growth|canopy__decrease|photo__lower_sensitivity|temp_inhib__widen_optimum|temp_dev__decrease|biomass__lower_sensitivity,0.9766963490716304,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__more_veg_growth|canopy__increase|photo__increase|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_sensitivity,0.9753951494367814,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__none|canopy__decrease|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__higher_sensitivity,1.2271069447591876,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__none|canopy__decrease|photo__none|temp_inhib__none|temp_dev__increase|biomass__lower_resp_cost,1.924516522649373,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__none|canopy__increase|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__none,0.9672804465789452,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__none|canopy__increase|photo__none|temp_inhib__widen_optimum|temp_dev__none|biomass__lower_resp_cost,0.7889427763911167,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity|canopy__decrease|photo__lower_sensitivity|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__higher_resp_cost,3.588130861876514,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity|canopy__increase|photo__decrease|temp_inhib__shift_cold|temp_dev__none|biomass__higher_resp_cost,4.914695448569742,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity|canopy__increase|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__higher_sensitivity,6.4955228179180695,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity|canopy__increase|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__increase|biomass__lower_sensitivity,6.821036237489042,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity|canopy__none|photo__higher_sensitivity|temp_inhib__shift_warm|temp_dev__decrease|biomass__lower_sensitivity,2.3714939871549245,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity|canopy__none|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__higher_sensitivity|biomass__lower_resp_cost,6.894488138775794,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__higher_sensitivity|canopy__none|photo__increase|temp_inhib__widen_optimum|temp_dev__higher_sensitivity|biomass__none,6.6261507425915305,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__lower_resp_cost|canopy__decrease|photo__lower_sensitivity|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__more_fruit_growth,5.269293233245825,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__lower_resp_cost|canopy__increase|photo__none|temp_inhib__shift_cold|temp_dev__none|biomass__none,5.545659951302265,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__lower_sensitivity|canopy__increase|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__none|biomass__none,5.0269055527355295,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__more_veg_growth|canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__none|biomass__more_veg_growth,2.7100097362812465,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__higher_sensitivity|biomass__more_veg_growth|canopy__decrease|photo__higher_sensitivity|temp_inhib__narrow_optimum|temp_dev__higher_sensitivity|biomass__more_fruit_growth,5.143586088927844,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__higher_resp_cost|canopy__none|photo__increase|temp_inhib__shift_warm|temp_dev__increase|biomass__lower_resp_cost,6.602440620350983,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__higher_sensitivity|canopy__decrease|photo__increase|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__higher_sensitivity,3.941054054014357,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__lower_resp_cost|canopy__decrease|photo__higher_sensitivity|temp_inhib__none|temp_dev__higher_sensitivity|biomass__none,7.858533379903963,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__lower_resp_cost|canopy__decrease|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__higher_sensitivity,7.893550451253541,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__lower_resp_cost|canopy__increase|photo__increase|temp_inhib__none|temp_dev__higher_sensitivity|biomass__more_fruit_growth,10.064906245324462,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__lower_sensitivity|canopy__decrease|photo__none|temp_inhib__narrow_optimum|temp_dev__none|biomass__lower_resp_cost,5.570084188955302,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__more_fruit_growth|canopy__none|photo__higher_sensitivity|temp_inhib__narrow_optimum|temp_dev__none|biomass__lower_sensitivity,8.602686315562769,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__more_fruit_growth|canopy__none|photo__lower_sensitivity|temp_inhib__shift_cold|temp_dev__none|biomass__lower_resp_cost,9.460783719821324,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__more_veg_growth|canopy__decrease|photo__none|temp_inhib__none|temp_dev__lower_sensitivity|biomass__lower_resp_cost,2.310989674238682,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__more_veg_growth|canopy__increase|photo__higher_sensitivity|temp_inhib__shift_warm|temp_dev__none|biomass__lower_resp_cost,2.796657712333657,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__more_veg_growth|canopy__increase|photo__increase|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__lower_resp_cost,2.13072502288058,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__more_veg_growth|canopy__none|photo__decrease|temp_inhib__none|temp_dev__increase|biomass__higher_resp_cost,3.5957218457070046,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__increase|biomass__none|canopy__none|photo__higher_sensitivity|temp_inhib__none|temp_dev__none|biomass__none,5.6533544326114695,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_resp_cost|canopy__decrease|photo__increase|temp_inhib__shift_cold|temp_dev__lower_sensitivity|biomass__more_veg_growth,0.773331668902587,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_resp_cost|canopy__increase|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__higher_resp_cost,1.945035681771774,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_resp_cost|canopy__increase|photo__increase|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__higher_resp_cost,1.957354026988978,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_resp_cost|canopy__increase|photo__none|temp_inhib__none|temp_dev__decrease|biomass__higher_resp_cost,0.859917260638695,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_resp_cost|canopy__none|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__increase|biomass__more_fruit_growth,3.043880759075265,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_sensitivity|canopy__none|photo__decrease|temp_inhib__shift_warm|temp_dev__decrease|biomass__higher_sensitivity,0.8158919058275508,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__lower_resp_cost|canopy__decrease|photo__none|temp_inhib__widen_optimum|temp_dev__higher_sensitivity|biomass__lower_sensitivity,2.928473301031596,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__lower_sensitivity|canopy__decrease|photo__increase|temp_inhib__none|temp_dev__lower_sensitivity|biomass__more_veg_growth,0.7450763424447407,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__more_fruit_growth|canopy__increase|photo__increase|temp_inhib__none|temp_dev__higher_sensitivity|biomass__higher_resp_cost,3.6167883857418968,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__more_fruit_growth|canopy__none|photo__lower_sensitivity|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__lower_sensitivity,0.814261499270934,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__more_veg_growth|canopy__increase|photo__lower_sensitivity|temp_inhib__shift_cold|temp_dev__none|biomass__higher_sensitivity,0.6477613347532584,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__more_veg_growth|canopy__increase|photo__none|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__higher_sensitivity,0.7967095550657186,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__more_veg_growth|canopy__none|photo__none|temp_inhib__shift_warm|temp_dev__none|biomass__higher_resp_cost,0.6999100124338563,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__lower_sensitivity|biomass__none|canopy__none|photo__higher_sensitivity|temp_inhib__shift_warm|temp_dev__increase|biomass__lower_resp_cost,2.723927645228629,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__higher_sensitivity|canopy__decrease|photo__higher_sensitivity|temp_inhib__narrow_optimum|temp_dev__lower_sensitivity|biomass__lower_resp_cost,1.614901396904379,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__higher_sensitivity|canopy__increase|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__higher_resp_cost,1.4267918636785473,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__higher_sensitivity|canopy__none|photo__decrease|temp_inhib__none|temp_dev__lower_sensitivity|biomass__lower_resp_cost,1.6804829451419951,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__lower_resp_cost|canopy__decrease|photo__increase|temp_inhib__shift_cold|temp_dev__higher_sensitivity|biomass__lower_sensitivity,4.072738535980307,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__lower_resp_cost|canopy__decrease|photo__lower_sensitivity|temp_inhib__shift_warm|temp_dev__none|biomass__none,2.244420245291489,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__lower_resp_cost|canopy__none|photo__decrease|temp_inhib__shift_cold|temp_dev__decrease|biomass__none,1.1304994255635454,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__lower_sensitivity|canopy__increase|photo__increase|temp_inhib__none|temp_dev__higher_sensitivity|biomass__lower_sensitivity,3.5834625844009085,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__more_fruit_growth|canopy__decrease|photo__increase|temp_inhib__widen_optimum|temp_dev__lower_sensitivity|biomass__higher_sensitivity,2.574467940861052,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__more_fruit_growth|canopy__decrease|photo__none|temp_inhib__none|temp_dev__none|biomass__lower_resp_cost,3.6069498589122966,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__shift_warm|temp_dev__none|biomass__more_veg_growth|canopy__none|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__none|biomass__higher_sensitivity,1.0490320441077958,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_resp_cost|canopy__decrease|photo__increase|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__more_veg_growth,0.9790155552289596,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_resp_cost|canopy__decrease|photo__none|temp_inhib__widen_optimum|temp_dev__higher_sensitivity|biomass__higher_resp_cost,0.9150347638345664,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_sensitivity|canopy__none|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__none|biomass__lower_resp_cost,0.8069514676663734,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__higher_sensitivity|canopy__none|photo__none|temp_inhib__shift_warm|temp_dev__none|biomass__higher_resp_cost,0.833631941663738,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__lower_resp_cost|canopy__decrease|photo__lower_sensitivity|temp_inhib__narrow_optimum|temp_dev__decrease|biomass__higher_resp_cost,0.9598743995526268,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_fruit_growth|canopy__increase|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__decrease|biomass__more_fruit_growth,0.9378302320632408,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_fruit_growth|canopy__increase|photo__higher_sensitivity|temp_inhib__widen_optimum|temp_dev__decrease|biomass__lower_resp_cost,0.9389014746721868,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_fruit_growth|canopy__none|photo__increase|temp_inhib__widen_optimum|temp_dev__increase|biomass__lower_sensitivity,2.75393473038501,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_fruit_growth|canopy__none|photo__none|temp_inhib__none|temp_dev__decrease|biomass__more_fruit_growth,0.9369135881837192,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__increase|photo__increase|temp_inhib__shift_warm|temp_dev__decrease|biomass__lower_sensitivity,0.9755713175350316,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__increase|photo__none|temp_inhib__widen_optimum|temp_dev__higher_sensitivity|biomass__lower_sensitivity,0.7078806327821207,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
canopy__decrease|photo__decrease|temp_inhib__widen_optimum|temp_dev__decrease|biomass__more_veg_growth|canopy__none|photo__higher_sensitivity|temp_inhib__shift_cold|temp_dev__none|biomass__more_fruit_growth,0.858208364551782,2,0.3,0.5,,absolute_relative,1.0,0.05,1e-06,0
